parameter1,parameter2,criteria1,criteria2,constraint1,constraint2
68.149,43.372,111.521,-8680.71,1,0
68.986,98.038,167.024,15244.2,1,1
55.891,74.341,130.232,7548.56,1,1
93.475,45.55,139.025,-20931.7,1,0
74.071,21.205,95.276,-15823.8,1,0
22.636,96.031,118.667,27361.9,0,1
99.073,96.715,195.788,-1450.37,1,0
41.131,23.212,64.343,-3622.14,1,0
21.736,54.217,75.953,7750.4,0,1
11.647,36.127,47.774,3674.12,0,1
87.922,53.722,141.644,-15218.6,1,0
63.694,41.536,105.23,-7325.21,1,0
45.559,88.75,134.309,18224.2,0,1
99.937,94.762,194.699,-3165.37,1,0
50.419,93.466,143.885,19458.5,0,1
59.977,75.745,135.722,6723.21,1,1
36.838,28.963,65.801,-1627.92,1,0
40.951,49.897,90.848,2553.25,1,1
93.304,34.426,127.73,-23626.3,1,0
52.615,34.552,87.167,-4946.43,1,0
12.799,32.419,45.218,2787.15,0,1
30.583,69.04,99.623,12036.1,0,1
29.134,61.714,90.848,9298.57,0,1
49.42,98.047,147.467,22528,0,1
73.108,18.244,91.352,-15745.5,1,0
34.174,61.03,95.204,8032.42,0,1
61.966,55.036,117.002,-2547.28,1,0
92.575,97.534,190.109,2961.74,1,1
10.963,59.68,70.643,10811.8,0,1
59.464,18.55,78.014,-10027.5,1,0
53.146,19.441,72.587,-7686.05,1,0
84.295,47.152,131.447,-15338.3,1,0
95.581,82.414,177.995,-7362.83,1,0
54.217,56.053,110.27,636.033,1,1
74.017,96.832,170.849,12245.7,1,1
80.605,76.816,157.421,-1873.86,1,0
29.26,68.356,97.616,11989.6,0,1
13.033,15.562,28.595,227.19,1,1
87.247,52.453,139.7,-15270.4,1,0
13.609,60.355,73.964,10862.1,0,1
60.697,94.951,155.648,16749.6,1,1
78.553,22.672,101.225,-17770.6,1,0
17.164,71.128,88.292,14968.4,0,1
77.374,18.127,95.501,-17775.6,1,0
30.808,94.006,124.814,24780.9,0,1
26.677,41.122,67.799,3076.74,1,1
13.456,10.981,24.437,-190.008,1,0
78.274,66.205,144.479,-5478.05,1,0
50.563,89.659,140.222,17222.6,0,1
22.258,24.58,46.838,341.673,1,1
53.668,60.04,113.708,2276.23,1,1
91.405,40.096,131.501,-21196.9,1,0
28.396,94.438,122.834,25485.2,0,1
45.658,72.811,118.469,10105.8,1,1
14.059,16.444,30.503,228.55,1,1
90.334,64.765,155.099,-12458.7,1,0
11.395,68.896,80.291,14504.1,0,1
44.605,18.559,63.164,-5168.45,1,0
97.192,21.979,119.171,-28158.7,1,0
26.686,28.009,54.695,227.33,1,1
15.985,10.54,26.525,-453.736,1,0
26.299,76.609,102.908,16265,0,1
68.689,61.75,130.439,-2843.51,1,0
42.814,19.252,62.066,-4594.26,1,0
51.409,22.249,73.658,-6747.72,1,0
33.841,95.077,128.918,24801.1,0,1
72.289,82.414,154.703,4920.89,1,1
35.173,57.853,93.026,6628.23,1,1
44.02,38.008,82.028,-1549.28,1,0
30.673,48.079,78.752,4306.36,1,1
44.452,78.175,122.627,12991.6,0,1
12.844,13.015,25.859,13.8918,1,1
47.071,14.617,61.688,-6289.54,1,0
21.583,44.272,65.855,4694.12,0,1
83.764,95.437,179.201,6571.63,1,1
29.449,56.926,86.375,7456.02,0,1
95.977,45.748,141.725,-22364.1,1,0
33.535,31.834,65.369,-349.322,1,0
64.666,33.526,98.192,-9606.04,1,0
41.095,16.084,57.179,-4492.8,1,0
45.775,64.936,110.711,6664.37,1,1
68.329,75.232,143.561,3113.32,1,1
14.518,60.679,75.197,10905,0,1
90.253,48.538,138.791,-18188.8,1,0
88.687,78.094,166.781,-5550.29,1,0
86.617,90.307,176.924,2050.99,1,1
56.278,56.638,112.916,127.705,1,1
93.322,93.349,186.671,15.834,1,1
28.423,72.073,100.496,13781.1,0,1
94.789,12.196,106.985,-27759.8,1,0
34.687,81.406,116.093,17039.2,0,1
59.122,30.664,89.786,-8027.18,1,0
84.331,49.825,134.156,-14543,1,0
19.675,48.997,68.672,6325.91,0,1
73.351,50.77,124.121,-8805.18,1,0
22.249,76.294,98.543,16731.4,0,1
72.874,80.587,153.461,3718.53,1,1
18.694,77.392,96.086,17718.8,0,1
98.434,98.956,197.39,323.702,1,1
25.93,54.289,80.219,7146.91,0,1
77.05,69.715,146.765,-3381.99,1,0
44.596,33.328,77.924,-2758.47,1,0
83.521,95.086,178.607,6489.24,1,1
83.854,11.953,95.807,-21641.2,1,0
67.168,78.643,145.811,5256.45,1,1
14.149,91.855,106.004,25877.8,0,1
60.058,30.439,90.497,-8420.82,1,0
79.687,44.389,124.076,-13759,1,0
70.264,89.362,159.626,9577.26,1,1
50.554,10.792,61.346,-7663.1,1,0
97.3,62.812,160.112,-17347.7,1,0
77.086,70.174,147.26,-3197.71,1,0
10.567,52.957,63.524,8459.63,0,1
14.734,99.001,113.735,30109.4,0,1
51.913,87.832,139.745,15769.2,0,1
53.29,86.131,139.421,14384.5,1,1
57.556,87.886,145.442,13858.4,1,1
19.468,98.245,117.713,29132.2,0,1
50.14,60.49,110.63,3597.19,1,1
67.366,17.308,84.674,-13316,1,0
96.301,71.515,167.816,-13067.4,1,0
66.331,56.359,122.69,-3843.63,1,0
59.122,46.027,105.149,-4325.74,1,0
57.916,29.395,87.311,-7823.18,1,0
92.557,98.479,191.036,3554.13,1,1
30.187,89.866,120.053,22508.4,0,1
28.459,64.441,92.9,10501.5,0,1
27.208,29.026,56.234,321.176,1,1
17.398,31.951,49.349,2256.22,0,1
28.027,26.479,54.506,-265.073,1,0
19.783,71.317,91.1,14749,0,1
12.619,34.507,47.126,3240.53,0,1
26.371,79.255,105.626,17548.7,0,1
32.761,66.511,99.272,10525.7,0,1
96.913,57.295,154.208,-19193.3,1,0
40.996,93.214,134.21,22016.8,0,1
85.987,97.327,183.314,6530.68,1,1
16.75,45.109,61.859,5511.17,0,1
10.522,31.834,42.356,2835.89,0,1
64.504,93.088,157.592,14151.6,1,1
30.313,51.859,82.172,5562.12,0,1
50.122,15.94,66.062,-7094.13,1,0
73.477,67.33,140.807,-2719.18,1,0
34.966,48.043,83.009,3410.23,1,1
89.281,52.993,142.274,-16219.5,1,0
64.531,66.241,130.772,702.523,1,1
81.478,34.318,115.796,-17156,1,0
90.748,97.849,188.597,4207.31,1,1
70.741,80.677,151.418,4726.49,1,1
31.537,67.654,99.191,11254.7,0,1
37.981,62.533,100.514,7752.88,1,1
28.036,23.968,52.004,-664.611,1,0
27.028,34.786,61.814,1506.56,1,1
26.245,27.559,53.804,222.106,1,1
56.629,80.758,137.387,10414.4,1,1
77.815,44.11,121.925,-12910.3,1,0
89.785,27.937,117.722,-22873.5,1,0
50.059,63.262,113.321,4700.38,1,1
85.267,75.025,160.292,-5157.59,1,0
11.314,41.725,53.039,5067.29,0,1
85.195,33.013,118.208,-19378.4,1,0
65.134,66.673,131.807,637.275,1,1
57.331,55.882,113.213,-515.365,1,0
31.699,85.24,116.939,19669.6,0,1
93.736,53.236,146.972,-18699.9,1,0
20.062,88.885,108.947,23555.8,0,1
72.937,38.098,111.035,-12152.8,1,0
70.021,89.965,159.986,10024.1,1,1
30.061,86.266,116.327,20540.2,0,1
74.692,76.69,151.382,950.21,1,1
34.192,52.507,86.699,4988.51,1,1
20.8,23.986,44.786,448.268,1,1
70.444,28.027,98.471,-13121.9,1,0
77.248,22.888,100.136,-17100.9,1,0
93.061,45.73,138.791,-20637.5,1,0
21.781,78.256,100.037,17748.7,0,1
68.743,76.915,145.658,3739.49,1,1
12.097,83.242,95.339,21309.1,0,1
32.797,33.796,66.593,208.999,1,1
35.65,83.701,119.351,18016.8,0,1
44.2,45.712,89.912,427.09,1,1
39.754,74.305,114.059,12380.6,0,1
40.987,99.775,140.762,25997,0,1
64.279,61.048,125.327,-1272.13,1,0
53.218,96.139,149.357,20139.3,0,1
37.738,77.41,115.148,14351.3,0,1
48.655,15.706,64.361,-6662.16,1,0
58.564,76.267,134.831,7498.71,1,1
33.742,92.989,126.731,23588.4,0,1
89.155,83.971,173.126,-2819.53,1,0
38.719,10.936,49.655,-4334.03,1,0
29.395,97.471,126.866,27132.5,0,1
77.851,88.66,166.511,5654.29,1,1
47.881,67.825,115.706,7249.67,1,1
22.465,73.54,96.005,15404.7,0,1
18.694,23.833,42.527,686.583,1,1
76.42,48.457,124.877,-10970.2,1,0
88.147,17.407,105.554,-23457.9,1,0
15.4,19.594,34.994,461.075,1,1
35.623,58.618,94.241,6808.06,1,1
15.733,30.529,46.262,2150.4,0,1
93.205,54.388,147.593,-17998.6,1,0
36.244,51.769,88.013,4292.68,1,1
30.664,27.154,57.818,-637.559,1,0
44.758,76.987,121.745,12326.7,0,1
68.293,40.654,108.947,-9459.92,1,0
77.932,54.856,132.788,-9626.52,1,0
95.293,22.951,118.244,-26873.2,1,0
43.516,43.174,86.69,-93.1419,1,0
80.776,23.149,103.925,-18814.6,1,0
73.882,56.647,130.529,-7067.54,1,0
36.991,50.311,87.302,3653.24,1,1
95.104,82.306,177.41,-7132.96,1,0
24.886,10.504,35.39,-1599,1,0
91.9,50.518,142.418,-18515.1,1,0
26.299,97.633,123.932,27773.5,0,1
71.047,19.504,90.551,-14662.7,1,0
19.198,97.291,116.489,28579,0,1
28.441,97.03,125.471,27036.3,0,1
81.613,30.376,111.989,-18026.4,1,0
74.017,17.074,91.091,-16295.4,1,0
61.03,19.117,80.147,-10553.2,1,0
61.93,56.323,118.253,-2083.02,1,0
32.077,95.455,127.532,25392.6,0,1
56.665,70.021,126.686,5315.63,1,1
75.772,30.556,106.328,-15103.9,1,0
26.668,12.763,39.431,-1722.5,1,0
38.035,21.772,59.807,-3055.64,1,0
52.237,52.921,105.158,225.969,1,1
79.453,44.137,123.59,-13712.1,1,0
93.439,62.92,156.359,-14991.4,1,0
98.947,64.495,163.442,-17690,1,0
39.592,18.145,57.737,-3890.19,1,0
28.954,58.033,86.987,7946.64,0,1
72.343,67.744,140.087,-2024,1,0
78.409,46.36,124.769,-12562.4,1,0
74.818,96.607,171.425,11734.4,1,1
55.486,93.925,149.411,18042.8,0,1
20.098,44.731,64.829,5016.91,0,1
56.548,33.94,90.488,-6426.92,1,0
14.752,32.32,47.072,2597.97,0,1
54.496,31.429,85.925,-6226.74,1,0
92.26,49.699,141.959,-18981.2,1,0
10.369,44.497,54.866,5882.53,0,1
92.62,79.822,172.442,-6933.22,1,0
78.643,53.236,131.879,-10526.4,1,0
42.742,44.758,87.5,554.177,1,1
74.899,72.334,147.233,-1186.43,1,0
20.071,61.021,81.092,10432.3,0,1
87.544,82.414,169.958,-2739.11,1,0
28.765,33.121,61.886,846.896,1,1
28.774,60.76,89.534,8997,0,1
29.737,41.428,71.165,2613.77,1,1
54.685,97.003,151.688,20166.3,0,1
76.159,68.401,144.56,-3523.29,1,0
30.943,80.92,111.863,17563.3,0,1
90.721,42.607,133.328,-20153.1,1,0
69.517,82.981,152.498,6450.42,1,1
82.306,69.886,152.192,-5938.32,1,0
27.487,42.103,69.59,3195.4,1,1
49.717,63.298,113.015,4821.89,1,1
52.507,49.627,102.134,-924.087,1,0
98.056,27.406,125.462,-27846.7,1,0
79.138,18.127,97.265,-18642.9,1,0
78.427,33.85,112.277,-15723.6,1,0
57.709,64.369,122.078,2554.24,1,1
56.971,43.651,100.622,-4210.63,1,0
25.129,43.876,69.005,4064.08,0,1
75.088,36.982,112.07,-13416.3,1,0
40.888,18.415,59.303,-4186.85,1,0
95.383,61.831,157.214,-16571.4,1,0
89.335,53.272,142.607,-16156.7,1,0
94.447,58.852,153.299,-17142.7,1,0
36.262,43.921,80.183,1929.32,1,1
28.747,20.917,49.664,-1221.67,1,0
76.024,35.632,111.656,-14168.6,1,0
41.383,28.531,69.914,-2822.83,1,0
42.427,96.607,139.034,23665.2,0,1
13.105,78.733,91.838,18934.8,0,1
71.902,48.709,120.611,-8788.07,1,0
12.583,29.611,42.194,2257.17,0,1
13.078,26.731,39.809,1707.49,0,1
63.262,85.375,148.637,10325.8,1,1
60.607,95.518,156.125,17123.2,1,1
22.357,91.495,113.852,24729,0,1
13.942,74.908,88.85,17017.5,0,1
20.503,60.445,80.948,10157.5,0,1
28.18,72.118,100.298,13844.7,0,1
76.474,21.61,98.084,-16905.8,1,0
16.039,62.389,78.428,11420.1,0,1
89.695,49.24,138.935,-17657.7,1,0
55.189,88.246,143.435,14896,1,1
67.771,54.784,122.555,-5000.23,1,0
52.021,38.053,90.074,-3952.61,1,0
33.526,23.923,57.449,-1733.16,1,0
76.762,93.277,170.039,8822.2,1,1
10.702,79.84,90.542,19666,0,1
20.008,31.141,51.149,1788.95,1,1
65.215,37.792,103.007,-8874.25,1,0
83.827,44.74,128.567,-15787.4,1,0
86.455,54.937,141.392,-14000.2,1,0
76.816,96.958,173.774,10996.1,1,1
15.391,62.164,77.555,11396.1,0,1
69.076,49.033,118.109,-7436.96,1,0
40.951,42.292,83.243,350.692,1,1
11.422,87.814,99.236,23815.9,0,1
81.532,23.779,105.311,-19107.2,1,0
43.237,16.471,59.708,-5020.72,1,0
68.563,85.258,153.821,8067.74,1,1
44.524,92.089,136.613,20414.1,0,1
66.358,21.286,87.644,-12410.2,1,0
52.543,34.228,86.771,-4992.65,1,0
58.294,29.719,88.013,-7901.02,1,0
55.369,80.677,136.046,10816.7,1,1
57.511,96.373,153.884,18787.5,0,1
82.585,11.143,93.728,-21036.5,1,0
51.31,26.569,77.879,-6053.23,1,0
98.101,23.869,121.97,-28444.2,1,0
78.742,34.354,113.096,-15771.1,1,0
62.902,76.861,139.763,6129.1,1,1
33.814,31.492,65.306,-476.393,1,0
64.675,15.346,80.021,-12401,1,0
45.271,97.912,143.183,23679.1,0,1
21.817,13.843,35.66,-893.321,1,0
83.179,23.518,106.697,-19998.3,1,0
63.1,16.705,79.805,-11631.9,1,0
91.972,72.811,164.783,-9919.29,1,0
40.933,17.443,58.376,-4307.92,1,0
92.539,53.479,146.018,-17918,1,0
88.12,17.218,105.338,-23463.5,1,0
49.852,37.882,87.734,-3299.23,1,0
18.361,91.162,109.523,25049.1,0,1
54.451,16.471,70.922,-8462.25,1,0
15.04,90.361,105.401,24940.8,0,1
97.993,35.11,133.103,-26294.9,1,0
67.222,88.975,156.197,10674.4,1,1
56.611,31.906,88.517,-6870.07,1,0
94.321,59.05,153.371,-16994.6,1,0
86.986,73.306,160.292,-6888.87,1,0
30.061,37.333,67.394,1539.66,1,1
86.824,50.338,137.162,-15722.1,1,0
44.038,45.973,90.011,547.175,1,1
23.149,74.98,98.129,15978.5,0,1
53.416,72.856,126.272,7711.75,1,1
28.459,98.704,127.163,28062.5,0,1
80.083,68.311,148.394,-5488.03,1,0
36.586,88.444,125.03,20369.5,0,1
26.641,48.214,74.855,5073.19,0,1
62.083,88.849,150.932,12691.6,1,1
38.575,27.244,65.819,-2342.98,1,0
23.968,62.974,86.942,10654,0,1
16.219,37.747,53.966,3649.84,0,1
84.88,10.54,95.42,-22285,1,0
86.797,39.034,125.831,-18881.2,1,0
41.023,16.867,57.89,-4393.17,1,0
66.376,27.847,94.223,-11405,1,0
24.373,10.414,34.787,-1525.53,1,0
30.988,37.522,68.51,1406.32,1,1
75.394,74.404,149.798,-465.898,1,0
10.387,93.853,104.24,27333.4,0,1
40.285,80.47,120.755,15244.7,0,1
29.332,34.039,63.371,937.097,1,1
36.082,45.982,82.064,2552.34,1,1
72.253,88.174,160.427,8024.12,1,1
91.999,68.005,160.004,-12061,1,0
15.418,15.967,31.385,54.1308,1,1
30.979,21.646,52.625,-1542.99,1,0
43.714,73.027,116.741,10750.6,0,1
22.186,87.688,109.874,22609.9,0,1
12.061,53.209,65.27,8437.47,0,1
61.723,68.437,130.16,2745.42,1,1
38.233,76.096,114.329,13599.4,0,1
68.86,59.221,128.081,-3878.52,1,0
70.786,11.422,82.208,-15331.6,1,0
90.802,38.341,129.143,-21284.2,1,0
95.284,31.087,126.371,-25486.6,1,0
75.979,81.784,157.763,2877.12,1,1
22.294,12.07,34.364,-1103.76,1,0
84.934,84.556,169.49,-201.273,1,0
90.244,76.942,167.186,-6986.61,1,0
19.729,95.662,115.391,27526.6,0,1
50.077,40.708,90.785,-2672.13,1,0
17.308,83.8,101.108,21120.5,0,1
13.735,86.671,100.406,23006.5,0,1
38.656,72.964,111.62,12030.6,0,1
97.048,57.547,154.595,-19184.6,1,0
41.41,35.281,76.691,-1476.67,1,0
33.643,67.438,101.081,10731.8,0,1
51.679,61.597,113.276,3529.49,1,1
68.86,99.649,168.509,16299.3,1,1
89.947,64.144,154.091,-12491,1,0
87.904,65.926,153.83,-10621.3,1,0
13.105,10.198,23.303,-212.817,1,0
67.996,88.039,156.035,9825.05,1,1
51.922,25.408,77.33,-6441.29,1,0
32.149,61.651,93.8,8693.69,0,1
21.079,72.235,93.314,14996.6,0,1
92.359,85.555,177.914,-3802.98,1,0
23.203,63.262,86.465,10881.5,0,1
72.226,51.859,124.085,-7939.56,1,0
36.235,36.451,72.686,49.3236,1,1
99.406,34.813,134.219,-27236.4,1,0
61.732,90.217,151.949,13597.7,1,1
92.251,70.579,162.83,-11086.2,1,0
18.982,61.111,80.093,10600.5,0,1
37.396,98.929,136.325,26353.2,0,1
82.432,25.3,107.732,-19336.3,1,0
32.032,52.705,84.737,5503.34,1,1
82.675,57.196,139.871,-11195.9,1,0
40.744,34.597,75.341,-1454.94,1,0
72.613,62.902,135.515,-4134.29,1,0
53.425,50.86,104.285,-840.348,1,0
92.305,45.784,138.089,-20181.7,1,0
36.415,15.508,51.923,-3410.37,1,0
66.223,65.818,132.041,-168.002,1,0
57.367,59.626,116.993,830.283,1,1
92.269,23.941,116.21,-24945.5,1,0
51.607,21.169,72.776,-6959.12,1,0
71.326,43.858,115.184,-9939.6,1,0
48.925,80.308,129.233,12741.4,1,1
62.137,43.489,105.626,-6188.04,1,0
46.414,44.569,90.983,-527.359,1,0
25.966,35.614,61.58,1866.5,1,1
54.442,98.641,153.083,21256.4,0,1
82.81,85.195,168.005,1258.81,1,1
90.406,22.591,112.997,-24073.7,1,0
15.265,43.831,59.096,5303.44,0,1
30.619,97.57,128.189,26962.3,0,1
46.792,24.211,71.003,-5036.97,1,0
70.246,13.015,83.261,-14970,1,0
47.197,84.781,131.978,15583.1,0,1
29.809,39.466,69.275,2101.69,1,1
98.722,71.416,170.138,-14595.2,1,0
17.803,37.216,55.019,3355.48,0,1
72.442,23.896,96.338,-14692.7,1,0
17.524,91.747,109.271,25479.6,0,1
57.394,21.106,78.5,-8949.17,1,0
93.493,73.36,166.853,-10553.4,1,0
46.72,47.935,94.655,361.301,1,1
72.001,86.707,158.708,7332.35,1,1
33.13,29.575,62.705,-700.312,1,0
99.298,95.563,194.861,-2286.47,1,0
63.415,87.094,150.509,11196.3,1,1
60.301,10.207,70.508,-11096.2,1,0
11.305,30.547,41.852,2529.98,0,1
70.39,48.502,118.892,-8175.39,1,0
72.496,57.367,129.863,-6172.28,1,0
45.136,71.218,116.354,9533.93,1,1
28.783,20.107,48.89,-1332.57,1,0
65.602,58.393,123.995,-2808.21,1,0
34.012,73.135,107.147,13169.3,0,1
50.14,48.574,98.714,-485.647,1,0
51.409,43.633,95.042,-2321.78,1,0
21.934,88.138,110.072,22893.4,0,1
48.745,51.103,99.848,739.662,1,1
74.845,39.043,113.888,-12809.6,1,0
70.678,41.311,111.989,-10332,1,0
34.615,34.093,68.708,-112.675,1,0
28.405,52.084,80.489,5987.56,0,1
91.468,86.878,178.346,-2571.73,1,0
39.808,61.858,101.666,7042.62,1,1
92.548,12.304,104.852,-26432.6,1,0
19.225,37.684,56.909,3300.19,0,1
40.699,95.176,135.875,23254.3,0,1
14.968,96.301,111.269,28430.9,0,1
20.737,38.98,59.717,3422.51,0,1
36.604,28.054,64.658,-1736.75,1,0
77.554,78.022,155.576,228.738,1,1
28.855,56.656,85.511,7468.48,0,1
66.16,67.6,133.76,605.116,1,1
97.759,98.173,195.932,254.833,1,1
96.652,35.605,132.257,-25364.9,1,0
39.484,88.435,127.919,19671.9,0,1
26.875,25.066,51.941,-295.188,1,0
40.519,18.343,58.862,-4100.8,1,0
11.944,70.327,82.271,15089.8,0,1
37.378,94.501,131.879,23666.6,0,1
72.64,46.603,119.243,-9753.8,1,0
89.353,70.507,159.86,-9464.74,1,0
98.956,94.321,193.277,-2814.36,1,0
66.808,19.693,86.501,-12803.5,1,0
90.469,93.421,183.89,1705.39,1,1
37.747,35.191,72.938,-585.686,1,0
71.443,23.779,95.222,-14258.6,1,0
49.015,94.771,143.786,20668.8,0,1
81.379,46.774,128.153,-13932.1,1,0
60.112,78.031,138.143,7776.65,1,1
39.556,89.596,129.152,20303.4,0,1
66.466,56.431,122.897,-3874.44,1,0
71.83,64.162,135.992,-3276.01,1,0
64.774,40.951,105.725,-7912.69,1,0
34.489,92.152,126.641,22941.5,0,1
92.62,64.297,156.917,-13962.4,1,0
95.932,81.973,177.905,-7801.76,1,0
34.804,94.888,129.692,24480.6,0,1
43.471,58.789,102.26,4921.05,1,1
71.749,91.108,162.857,9904.65,1,1
52.21,66.673,118.883,5401.67,1,1
26.308,80.821,107.129,18346.7,0,1
80.452,65.323,145.775,-6928.56,1,0
42.76,61.831,104.591,6266.39,1,1
69.274,92.872,162.146,12020.7,1,1
97.039,98.83,195.869,1102.08,1,1
49.636,30.673,80.309,-4784.33,1,0
22.429,78.643,101.072,17849.5,0,1
84.835,77.203,162.038,-3885.13,1,0
19.594,76.501,96.095,17179.7,0,1
36.532,12.214,48.746,-3724.06,1,0
97.966,32.464,130.43,-26840,1,0
51.355,89.947,141.302,17131.5,0,1
84.52,84.826,169.346,162.797,1,1
48.736,56.269,105.005,2485.01,1,1
75.943,58.114,134.057,-7508.73,1,0
80.11,59.419,139.529,-9069.76,1,0
96.103,60.562,156.665,-17492.5,1,0
81.91,96.031,177.941,7893.9,1,1
79.57,18.352,97.922,-18832.6,1,0
88.903,43.777,132.68,-18809.7,1,0
17.182,95.707,112.889,27849,0,1
64.45,29.611,94.061,-10295,1,0
74.35,16.462,90.812,-16515.1,1,0
63.991,83.944,147.935,9273.19,1,1
82.963,90.523,173.486,4120.37,1,1
53.326,48.097,101.423,-1666.11,1,0
80.155,94.69,174.845,7983.96,1,1
95.212,64.675,159.887,-15338.7,1,0
79.516,43.948,123.464,-13795.9,1,0
78.112,22.627,100.739,-17559.9,1,0
59.23,58.231,117.461,-368.646,1,0
39.214,55.333,94.547,4787.8,1,1
75.961,21.133,97.094,-16724.2,1,0
51.364,55.531,106.895,1399.36,1,1
29.485,97.435,126.92,27093.8,0,1
89.308,93.844,183.152,2609.96,1,1
60.319,20.935,81.254,-10053.4,1,0
80.623,34.669,115.292,-16644.6,1,0
27.397,44.614,72.011,3894.99,1,1
75.79,67.528,143.318,-3719.94,1,0
92.305,86.284,178.589,-3378.11,1,0
72.793,72.46,145.253,-151.956,1,0
80.974,68.014,148.988,-6066.05,1,0
94.303,27.667,121.97,-25533.6,1,0
69.13,72.424,141.554,1464.86,1,1
40.294,28.369,68.663,-2572.36,1,0
87.823,69.517,157.34,-9048.62,1,0
40.87,63.784,104.654,7533.67,1,1
47.818,49.411,97.229,486.588,1,1
76.492,67.303,143.795,-4151.09,1,0
14.014,65.8,79.814,12985,0,1
28.315,64.333,92.648,10483.5,0,1
43.903,98.947,142.85,24702.5,0,1
56.179,28.468,84.647,-7369.09,1,0
43.561,89.137,132.698,18999.9,0,1
53.164,93.043,146.207,18317.3,0,1
75.421,25.966,101.387,-15752.2,1,0
32.671,56.404,89.075,6641.38,0,1
51.148,26.983,78.131,-5931.44,1,0
74.071,20.278,94.349,-15944.6,1,0
56.575,71.533,128.108,6020.04,1,1
95.815,44.398,140.213,-22648.8,1,0
41.05,36.694,77.744,-1063.91,1,0
98.182,46.036,144.218,-23626,1,0
43.273,74.674,117.947,11635.4,0,1
13.348,47.287,60.635,6465.06,0,1
97.651,31.663,129.314,-26807.8,1,0
68.797,98.722,167.519,15748.8,1,1
30.61,24.976,55.586,-983.857,1,0
27.199,31.348,58.547,763.129,1,1
14.113,37.531,51.644,3799.44,0,1
81.559,46.702,128.261,-14045.4,1,0
53.497,14.23,67.727,-8354.86,1,0
93.106,61.813,154.919,-15230.1,1,0
31.213,34.345,65.558,645.056,1,1
72.1,77.788,149.888,2678.41,1,1
95.887,35.083,130.97,-25018.1,1,0
22.186,36.937,59.123,2739.86,1,1
61.777,77.545,139.322,6901.54,1,1
72.982,62.218,135.2,-4571.94,1,0
52.219,43.498,95.717,-2622.44,1,0
66.682,17.038,83.72,-13057.1,1,0
32.329,35.479,67.808,671.029,1,1
15.769,20.116,35.885,490.064,1,1
17.623,32.968,50.591,2438.88,0,1
98.632,21.736,120.368,-29078,1,0
60.499,80.191,140.69,8703.68,1,1
58.438,71.173,129.611,5185.5,1,1
84.421,18.721,103.142,-21288.8,1,0
32.986,72.811,105.797,13236.7,0,1
43.066,62.254,105.32,6348.78,1,1
50.599,38.953,89.552,-3276.44,1,0
87.346,29.962,117.308,-21148,1,0
33.067,16.291,49.358,-2601.33,1,0
97.507,63.217,160.724,-17314,1,0
68.518,16.894,85.412,-13852.3,1,0
63.883,35.2,99.083,-8928.4,1,0
23.941,86.212,110.153,21549.2,0,1
27.847,86.878,114.725,21275.9,0,1
96.328,35.47,131.798,-25198.6,1,0
19.846,62.128,81.974,10888.8,0,1
14.374,37.513,51.887,3771.84,0,1
42.319,29.98,72.299,-2802.61,1,0
65.854,26.749,92.603,-11376.5,1,0
38.701,56.017,94.718,5152.64,1,1
56.728,38.944,95.672,-5345.2,1,0
75.439,97.327,172.766,11879.9,1,1
67.897,62.785,130.682,-2098.73,1,0
84.457,58.132,142.589,-11792.5,1,0
36.253,49.132,85.385,3454.73,1,1
21.349,61.939,83.288,10620.7,0,1
56.035,42.4,98.435,-4216.52,1,0
54.307,37.144,91.451,-4930.96,1,0
28.621,72.154,100.775,13782.3,0,1
24.022,82.117,106.139,19371.5,0,1
97.624,91.036,188.66,-3904.66,1,0
44.254,69.166,113.42,8876.63,1,1
85.717,43.741,129.458,-17071.8,1,0
89.146,18.748,107.894,-23862,1,0
27.658,27.856,55.514,34.5317,1,1
64.765,74.386,139.151,4205.88,1,1
23.968,40.204,64.172,3273.21,0,1
38.89,81.865,120.755,16303.1,0,1
60.166,23.347,83.513,-9659.97,1,0
40.006,86.419,126.425,18434.1,0,1
29.656,18.523,48.179,-1685.08,1,0
48.358,75.691,124.049,10652,1,1
50.932,59.833,110.765,3097.36,1,1
70.003,36.721,106.724,-11158.9,1,0
31.987,51.193,83.18,5018.87,1,1
76.006,86.779,162.785,5509.36,1,1
99.397,77.428,176.825,-12204,1,0
55.945,85.114,141.059,12926.2,1,1
21.178,45.091,66.269,4978.45,0,1
93.862,38.836,132.698,-22939.4,1,0
30.115,25.795,55.91,-758.793,1,0
13.231,44.083,57.314,5555.13,0,1
56.008,99.289,155.297,21115.9,0,1
83.125,73.342,156.467,-4808.89,1,0
22.636,80.299,102.935,18647.1,0,1
59.761,42.292,102.053,-5600.72,1,0
55.99,65.287,121.277,3542.18,1,1
75.151,64.09,139.241,-4838.51,1,0
25.12,12.322,37.442,-1505.4,1,0
90.811,47.107,137.918,-18936.2,1,0
53.515,66.826,120.341,5032.39,1,1
91.054,52.912,143.966,-17251,1,0
11.422,46.999,58.421,6529.62,0,1
95.203,22.6,117.803,-26869.6,1,0
49.258,56.233,105.491,2311.58,1,1
51.445,36.55,87.995,-4117.64,1,0
72.037,21.844,93.881,-14803.7,1,0
37.801,85.213,123.014,18322.8,0,1
21.133,78.094,99.227,17756.5,0,1
58.555,90.937,149.492,15208,1,1
58.393,18.316,76.709,-9658.09,1,0
90.406,71.56,161.966,-9589.43,1,0
40.771,32.725,73.496,-1857.78,1,0
